score;completeness;rescuebot_action;rescuebot_location;rafa_action;rafa_location;world_nr;tick_nr
9;0.25;;(10, 2);;(9, 3);1;1652
9;0.25;;(10, 2);;(9, 3);1;1653
9;0.25;;(10, 2);;(9, 3);1;1654
9;0.25;;(10, 2);;(9, 3);1;1655
9;0.25;;(10, 2);;(9, 3);1;1656
9;0.25;;(10, 2);;(9, 3);1;1657
9;0.25;;(10, 2);MoveEast;(10, 3);1;1658
9;0.25;;(10, 2);;(10, 3);1;1659
9;0.25;;(10, 2);;(10, 3);1;1660
9;0.25;;(10, 2);;(10, 3);1;1661
9;0.25;;(10, 2);;(10, 3);1;1662
9;0.25;;(10, 2);;(10, 3);1;1663
9;0.25;;(10, 2);;(10, 3);1;1664
9;0.25;;(10, 2);;(10, 3);1;1665
9;0.25;;(10, 2);;(10, 3);1;1666
9;0.25;;(10, 2);;(10, 3);1;1667
9;0.25;;(10, 2);;(10, 3);1;1668
9;0.25;;(10, 2);;(10, 3);1;1669
9;0.25;;(10, 2);;(10, 3);1;1670
9;0.25;;(10, 2);;(10, 3);1;1671
9;0.25;;(10, 2);;(10, 3);1;1672
9;0.25;;(10, 2);;(10, 3);1;1673
9;0.25;;(10, 2);;(10, 3);1;1674
9;0.25;;(10, 2);;(10, 3);1;1675
9;0.25;;(10, 2);;(10, 3);1;1676
9;0.25;;(10, 2);;(10, 3);1;1677
9;0.25;;(10, 2);;(10, 3);1;1678
9;0.25;;(10, 2);;(10, 3);1;1679
9;0.25;;(10, 2);;(10, 3);1;1680
9;0.25;;(10, 2);;(10, 3);1;1681
9;0.25;;(10, 2);;(10, 3);1;1682
9;0.25;;(10, 2);;(10, 3);1;1683
9;0.25;;(10, 2);;(10, 3);1;1684
9;0.25;;(10, 2);;(10, 3);1;1685
9;0.25;;(10, 2);;(10, 3);1;1686
9;0.25;;(10, 2);;(10, 3);1;1687
9;0.25;;(10, 2);;(10, 3);1;1688
9;0.25;;(10, 2);;(10, 3);1;1689
9;0.25;;(10, 2);;(10, 3);1;1690
9;0.25;;(10, 2);;(10, 3);1;1691
9;0.25;;(10, 2);;(10, 3);1;1692
9;0.25;;(10, 2);;(10, 3);1;1693
9;0.25;;(10, 2);;(10, 3);1;1694
9;0.25;;(10, 2);;(10, 3);1;1695
9;0.25;;(10, 2);;(10, 3);1;1696
9;0.25;;(10, 2);;(10, 3);1;1697
9;0.25;Idle;(10, 2);;(10, 3);1;1698
9;0.25;Idle;(10, 2);;(10, 3);1;1699
9;0.25;Idle;(10, 2);;(10, 3);1;1700
9;0.25;Idle;(10, 2);;(10, 3);1;1701
9;0.25;Idle;(10, 2);;(10, 3);1;1702
9;0.25;Idle;(10, 2);;(10, 3);1;1703
9;0.25;Idle;(10, 2);;(10, 3);1;1704
9;0.25;Idle;(10, 2);;(10, 3);1;1705
9;0.25;Idle;(10, 2);;(10, 3);1;1706
9;0.25;Idle;(10, 2);;(10, 3);1;1707
9;0.25;Idle;(10, 2);;(10, 3);1;1708
9;0.25;Idle;(10, 2);;(10, 3);1;1709
9;0.25;Idle;(10, 2);;(10, 3);1;1710
9;0.25;Idle;(10, 2);;(10, 3);1;1711
9;0.25;Idle;(10, 2);;(10, 3);1;1712
9;0.25;Idle;(10, 2);;(10, 3);1;1713
9;0.25;Idle;(10, 2);;(10, 3);1;1714
9;0.25;Idle;(10, 2);;(10, 3);1;1715
9;0.25;Idle;(10, 2);;(10, 3);1;1716
9;0.25;Idle;(10, 2);;(10, 3);1;1717
9;0.25;Idle;(10, 2);;(10, 3);1;1718
9;0.25;Idle;(10, 2);;(10, 3);1;1719
9;0.25;Idle;(10, 2);;(10, 3);1;1720
9;0.25;Idle;(10, 2);;(10, 3);1;1721
9;0.25;Idle;(10, 2);;(10, 3);1;1722
9;0.25;Idle;(10, 2);;(10, 3);1;1723
9;0.25;MoveSouth;(10, 2);;(10, 3);1;1724
9;0.25;MoveSouth;(10, 2);;(10, 3);1;1725
9;0.25;MoveSouth;(10, 2);;(10, 3);1;1726
9;0.25;MoveSouth;(10, 2);;(10, 3);1;1727
9;0.25;MoveSouth;(10, 2);;(10, 3);1;1728
9;0.25;MoveSouth;(10, 2);;(10, 3);1;1729
9;0.25;MoveSouth;(10, 2);;(10, 3);1;1730
9;0.25;MoveSouth;(10, 2);;(10, 3);1;1731
9;0.25;MoveSouth;(10, 3);;(10, 3);1;1732
9;0.25;;(10, 3);;(10, 3);1;1733
9;0.25;;(10, 3);;(10, 3);1;1734
9;0.25;;(10, 3);;(10, 3);1;1735
9;0.25;;(10, 3);;(10, 3);1;1736
9;0.25;;(10, 3);;(10, 3);1;1737
9;0.25;;(10, 3);;(10, 3);1;1738
9;0.25;;(10, 3);;(10, 3);1;1739
9;0.25;;(10, 3);;(10, 3);1;1740
9;0.25;;(10, 3);;(10, 3);1;1741
9;0.25;;(10, 3);;(10, 3);1;1742
9;0.25;;(10, 3);;(10, 3);1;1743
9;0.25;;(10, 3);;(10, 3);1;1744
9;0.25;;(10, 3);;(10, 3);1;1745
9;0.25;;(10, 3);;(10, 3);1;1746
9;0.25;;(10, 3);;(10, 3);1;1747
9;0.25;;(10, 3);;(10, 3);1;1748
9;0.25;;(10, 3);CarryObjectTogether;(10, 3);1;1749
9;0.25;;(10, 3);;(10, 3);1;1750
9;0.25;;(10, 3);;(10, 3);1;1751
9;0.25;;(10, 3);;(10, 3);1;1752
9;0.25;;(10, 3);;(10, 3);1;1753
9;0.25;;(10, 3);MoveWest;(9, 3);1;1754
9;0.25;;(10, 3);;(9, 3);1;1755
9;0.25;;(10, 3);;(9, 3);1;1756
9;0.25;;(10, 3);MoveSouth;(9, 4);1;1757
9;0.25;;(10, 3);;(9, 4);1;1758
9;0.25;;(10, 3);;(9, 4);1;1759
9;0.25;;(10, 3);MoveSouth;(9, 5);1;1760
9;0.25;;(10, 3);;(9, 5);1;1761
9;0.25;;(10, 3);MoveSouth;(9, 6);1;1762
9;0.25;;(10, 3);MoveSouth;(9, 7);1;1763
9;0.25;;(10, 3);MoveSouth;(9, 8);1;1764
9;0.25;;(10, 3);;(9, 8);1;1765
9;0.25;;(10, 3);;(9, 8);1;1766
9;0.25;;(10, 3);MoveEast;(10, 8);1;1767
9;0.25;;(10, 3);;(10, 8);1;1768
9;0.25;;(10, 3);MoveEast;(10, 8);1;1769
9;0.25;;(10, 3);;(10, 8);1;1770
9;0.25;;(10, 3);;(10, 8);1;1771
9;0.25;;(10, 3);MoveNorth;(10, 8);1;1772
9;0.25;;(10, 3);;(10, 8);1;1773
9;0.25;;(10, 3);MoveWest;(9, 8);1;1774
9;0.25;;(10, 3);;(9, 8);1;1775
9;0.25;;(10, 3);;(9, 8);1;1776
9;0.25;;(10, 3);;(9, 8);1;1777
9;0.25;;(10, 3);MoveNorth;(9, 7);1;1778
9;0.25;;(10, 3);;(9, 7);1;1779
9;0.25;;(10, 3);MoveNorth;(9, 6);1;1780
9;0.25;;(10, 3);MoveNorth;(9, 5);1;1781
9;0.25;;(10, 3);;(9, 5);1;1782
9;0.25;;(10, 3);;(9, 5);1;1783
9;0.25;;(10, 3);;(9, 5);1;1784
9;0.25;;(10, 3);;(9, 5);1;1785
9;0.25;;(10, 3);;(9, 5);1;1786
9;0.25;;(10, 3);;(9, 5);1;1787
9;0.25;;(10, 3);MoveEast;(10, 5);1;1788
9;0.25;;(10, 3);;(10, 5);1;1789
9;0.25;;(10, 3);MoveEast;(10, 5);1;1790
9;0.25;;(10, 3);MoveEast;(10, 5);1;1791
9;0.25;;(10, 3);MoveEast;(10, 5);1;1792
9;0.25;;(10, 3);MoveEast;(10, 5);1;1793
9;0.25;;(10, 3);MoveEast;(10, 5);1;1794
9;0.25;;(10, 3);MoveEast;(11, 5);1;1795
9;0.25;;(10, 3);MoveEast;(12, 5);1;1796
9;0.25;;(10, 3);MoveEast;(13, 5);1;1797
9;0.25;;(10, 3);;(13, 5);1;1798
9;0.25;;(10, 3);MoveEast;(14, 5);1;1799
9;0.25;;(10, 3);;(14, 5);1;1800
9;0.25;;(10, 3);MoveEast;(15, 5);1;1801
9;0.25;;(10, 3);;(15, 5);1;1802
9;0.25;;(10, 3);MoveEast;(16, 5);1;1803
9;0.25;;(10, 3);;(16, 5);1;1804
9;0.25;;(10, 3);MoveEast;(17, 5);1;1805
9;0.25;;(10, 3);;(17, 5);1;1806
9;0.25;;(10, 3);MoveEast;(18, 5);1;1807
9;0.25;;(10, 3);MoveEast;(19, 5);1;1808
9;0.25;;(10, 3);MoveEast;(19, 5);1;1809
9;0.25;;(10, 3);MoveEast;(19, 5);1;1810
9;0.25;;(10, 3);MoveEast;(19, 5);1;1811
9;0.25;;(10, 3);MoveEast;(19, 5);1;1812
9;0.25;;(10, 3);MoveEast;(19, 5);1;1813
9;0.25;;(10, 3);MoveEast;(20, 5);1;1814
9;0.25;;(10, 3);MoveEast;(20, 5);1;1815
9;0.25;;(10, 3);MoveEast;(20, 5);1;1816
9;0.25;;(10, 3);MoveEast;(20, 5);1;1817
9;0.25;;(10, 3);MoveEast;(20, 5);1;1818
9;0.25;;(10, 3);MoveEast;(20, 5);1;1819
9;0.25;;(10, 3);MoveEast;(21, 5);1;1820
9;0.25;;(10, 3);MoveEast;(22, 5);1;1821
9;0.25;;(10, 3);;(22, 5);1;1822
9;0.25;;(10, 3);;(22, 5);1;1823
9;0.25;;(10, 3);;(22, 5);1;1824
9;0.25;;(10, 3);;(22, 5);1;1825
9;0.25;;(10, 3);;(22, 5);1;1826
9;0.25;;(10, 3);;(22, 5);1;1827
9;0.25;;(10, 3);MoveSouth;(22, 5);1;1828
9;0.25;;(10, 3);MoveSouth;(22, 5);1;1829
9;0.25;;(10, 3);MoveSouth;(22, 5);1;1830
9;0.25;;(10, 3);MoveSouth;(22, 5);1;1831
9;0.25;;(10, 3);MoveSouth;(22, 5);1;1832
9;0.25;;(10, 3);MoveSouth;(22, 6);1;1833
9;0.25;;(10, 3);MoveSouth;(22, 7);1;1834
9;0.25;;(10, 3);MoveSouth;(22, 8);1;1835
9;0.25;;(10, 3);;(22, 8);1;1836
9;0.25;;(10, 3);MoveSouth;(22, 9);1;1837
9;0.25;;(10, 3);;(22, 9);1;1838
9;0.25;;(10, 3);;(22, 9);1;1839
9;0.25;;(10, 3);;(22, 9);1;1840
9;0.25;;(10, 3);;(22, 9);1;1841
9;0.25;;(10, 3);;(22, 9);1;1842
9;0.25;;(10, 3);;(22, 9);1;1843
9;0.25;;(10, 3);;(22, 9);1;1844
9;0.25;;(10, 3);;(22, 9);1;1845
9;0.25;;(10, 3);;(22, 9);1;1846
9;0.25;;(10, 3);;(22, 9);1;1847
9;0.25;;(10, 3);;(22, 9);1;1848
9;0.25;;(10, 3);;(22, 9);1;1849
9;0.25;;(10, 3);;(22, 9);1;1850
9;0.25;;(10, 3);MoveEast;(23, 9);1;1851
9;0.25;;(10, 3);;(23, 9);1;1852
9;0.25;;(10, 3);;(23, 9);1;1853
9;0.25;;(10, 3);;(23, 9);1;1854
9;0.25;;(10, 3);;(23, 9);1;1855
9;0.25;;(10, 3);;(23, 9);1;1856
9;0.25;;(10, 3);MoveNorth;(23, 8);1;1857
9;0.25;;(10, 3);;(23, 8);1;1858
9;0.25;;(10, 3);;(23, 8);1;1859
9;0.25;;(10, 3);;(23, 8);1;1860
9;0.25;;(10, 3);;(23, 8);1;1861
9;0.25;;(10, 3);;(23, 8);1;1862
9;0.25;;(10, 3);;(23, 8);1;1863
9;0.25;;(10, 3);;(23, 8);1;1864
9;0.25;;(10, 3);;(23, 8);1;1865
9;0.25;;(10, 3);;(23, 8);1;1866
9;0.25;;(10, 3);;(23, 8);1;1867
9;0.25;;(10, 3);MoveSouth;(23, 9);1;1868
9;0.25;;(10, 3);;(23, 9);1;1869
9;0.25;;(10, 3);;(23, 9);1;1870
9;0.25;;(10, 3);MoveSouth;(23, 10);1;1871
9;0.25;;(10, 3);;(23, 10);1;1872
9;0.25;;(10, 3);;(23, 10);1;1873
9;0.25;;(10, 3);;(23, 10);1;1874
9;0.25;;(10, 3);MoveNorth;(23, 9);1;1875
9;0.25;;(10, 3);;(23, 9);1;1876
9;0.25;;(10, 3);;(23, 9);1;1877
9;0.25;;(10, 3);MoveNorth;(23, 8);1;1878
9;0.25;;(10, 3);;(23, 8);1;1879
9;0.25;;(10, 3);;(23, 8);1;1880
9;0.25;;(10, 3);;(23, 8);1;1881
9;0.25;;(10, 3);;(23, 8);1;1882
9;0.25;;(10, 3);;(23, 8);1;1883
9;0.25;;(10, 3);;(23, 8);1;1884
9;0.25;;(10, 3);;(23, 8);1;1885
9;0.25;;(10, 3);;(23, 8);1;1886
9;0.25;;(10, 3);;(23, 8);1;1887
9;0.25;;(10, 3);;(23, 8);1;1888
9;0.25;;(10, 3);;(23, 8);1;1889
9;0.25;;(10, 3);;(23, 8);1;1890
9;0.25;;(10, 3);;(23, 8);1;1891
9;0.25;;(10, 3);;(23, 8);1;1892
9;0.25;;(10, 3);;(23, 8);1;1893
9;0.25;;(10, 3);;(23, 8);1;1894
9;0.25;;(10, 3);;(23, 8);1;1895
9;0.25;;(10, 3);;(23, 8);1;1896
9;0.25;;(10, 3);;(23, 8);1;1897
9;0.25;;(10, 3);;(23, 8);1;1898
15;0.375;;(23, 8);DropObjectTogether;(23, 8);1;1899
15;0.375;MoveWest;(23, 8);;(23, 8);1;1900
15;0.375;MoveWest;(23, 8);;(23, 8);1;1901
15;0.375;MoveWest;(23, 8);;(23, 8);1;1902
15;0.375;MoveWest;(23, 8);;(23, 8);1;1903
15;0.375;MoveWest;(23, 8);;(23, 8);1;1904
15;0.375;MoveWest;(23, 8);MoveWest;(22, 8);1;1905
15;0.375;MoveWest;(23, 8);;(22, 8);1;1906
15;0.375;MoveWest;(23, 8);;(22, 8);1;1907
15;0.375;MoveWest;(22, 8);;(22, 8);1;1908
15;0.375;MoveWest;(22, 8);;(22, 8);1;1909
15;0.375;MoveWest;(22, 8);;(22, 8);1;1910
15;0.375;MoveWest;(22, 8);;(22, 8);1;1911
15;0.375;MoveWest;(22, 8);;(22, 8);1;1912
15;0.375;MoveWest;(22, 8);MoveSouth;(22, 9);1;1913
15;0.375;MoveWest;(22, 8);;(22, 9);1;1914
15;0.375;MoveWest;(22, 8);;(22, 9);1;1915
15;0.375;MoveWest;(22, 8);;(22, 9);1;1916
15;0.375;MoveWest;(21, 8);;(22, 9);1;1917
15;0.375;MoveWest;(21, 8);MoveSouth;(22, 10);1;1918
15;0.375;MoveWest;(21, 8);;(22, 10);1;1919
15;0.375;MoveWest;(21, 8);;(22, 10);1;1920
15;0.375;MoveWest;(21, 8);;(22, 10);1;1921
15;0.375;MoveWest;(21, 8);;(22, 10);1;1922
15;0.375;MoveWest;(21, 8);;(22, 10);1;1923
15;0.375;MoveWest;(21, 8);;(22, 10);1;1924
15;0.375;MoveWest;(21, 8);MoveSouth;(22, 11);1;1925
15;0.375;MoveWest;(20, 8);;(22, 11);1;1926
15;0.375;MoveWest;(20, 8);;(22, 11);1;1927
15;0.375;MoveWest;(20, 8);;(22, 11);1;1928
15;0.375;MoveWest;(20, 8);;(22, 11);1;1929
15;0.375;MoveWest;(20, 8);;(22, 11);1;1930
15;0.375;MoveWest;(20, 8);MoveWest;(21, 11);1;1931
15;0.375;MoveWest;(20, 8);;(21, 11);1;1932
15;0.375;MoveWest;(20, 8);;(21, 11);1;1933
15;0.375;MoveWest;(20, 8);;(21, 11);1;1934
15;0.375;MoveWest;(19, 8);;(21, 11);1;1935
15;0.375;MoveNorthWest;(19, 8);;(21, 11);1;1936
15;0.375;MoveNorthWest;(19, 8);;(21, 11);1;1937
15;0.375;MoveNorthWest;(19, 8);;(21, 11);1;1938
15;0.375;MoveNorthWest;(19, 8);;(21, 11);1;1939
15;0.375;MoveNorthWest;(19, 8);;(21, 11);1;1940
15;0.375;MoveNorthWest;(19, 8);;(21, 11);1;1941
15;0.375;MoveNorthWest;(19, 8);;(21, 11);1;1942
15;0.375;MoveNorthWest;(19, 8);;(21, 11);1;1943
15;0.375;MoveNorthWest;(19, 8);;(21, 11);1;1944
15;0.375;MoveNorthWest;(19, 8);;(21, 11);1;1945
15;0.375;MoveNorthWest;(19, 8);;(21, 11);1;1946
15;0.375;MoveNorthWest;(19, 8);;(21, 11);1;1947
15;0.375;MoveNorthWest;(19, 8);;(21, 11);1;1948
15;0.375;MoveNorthWest;(18, 7);;(21, 11);1;1949
15;0.375;MoveNorthWest;(18, 7);;(21, 11);1;1950
15;0.375;MoveNorthWest;(18, 7);;(21, 11);1;1951
15;0.375;MoveNorthWest;(18, 7);;(21, 11);1;1952
15;0.375;MoveNorthWest;(18, 7);;(21, 11);1;1953
15;0.375;MoveNorthWest;(18, 7);;(21, 11);1;1954
15;0.375;MoveNorthWest;(18, 7);;(21, 11);1;1955
15;0.375;MoveNorthWest;(18, 7);;(21, 11);1;1956
15;0.375;MoveNorthWest;(18, 7);;(21, 11);1;1957
15;0.375;MoveNorthWest;(17, 6);;(21, 11);1;1958
15;0.375;MoveWest;(17, 6);;(21, 11);1;1959
15;0.375;MoveWest;(17, 6);;(21, 11);1;1960
15;0.375;MoveWest;(17, 6);;(21, 11);1;1961
15;0.375;MoveWest;(17, 6);;(21, 11);1;1962
15;0.375;MoveWest;(17, 6);;(21, 11);1;1963
15;0.375;MoveWest;(17, 6);;(21, 11);1;1964
15;0.375;MoveWest;(17, 6);;(21, 11);1;1965
15;0.375;MoveWest;(17, 6);;(21, 11);1;1966
15;0.375;MoveWest;(16, 6);;(21, 11);1;1967
15;0.375;MoveWest;(16, 6);;(21, 11);1;1968
15;0.375;MoveWest;(16, 6);;(21, 11);1;1969
15;0.375;MoveWest;(16, 6);;(21, 11);1;1970
15;0.375;MoveWest;(16, 6);;(21, 11);1;1971
15;0.375;MoveWest;(16, 6);;(21, 11);1;1972
15;0.375;MoveWest;(16, 6);;(21, 11);1;1973
15;0.375;MoveWest;(16, 6);;(21, 11);1;1974
15;0.375;MoveWest;(16, 6);;(21, 11);1;1975
15;0.375;MoveWest;(15, 6);;(21, 11);1;1976
15;0.375;MoveWest;(15, 6);;(21, 11);1;1977
15;0.375;MoveWest;(15, 6);;(21, 11);1;1978
15;0.375;MoveWest;(15, 6);;(21, 11);1;1979
15;0.375;MoveWest;(15, 6);;(21, 11);1;1980
15;0.375;MoveWest;(15, 6);;(21, 11);1;1981
15;0.375;MoveWest;(15, 6);;(21, 11);1;1982
15;0.375;MoveWest;(15, 6);;(21, 11);1;1983
15;0.375;MoveWest;(15, 6);;(21, 11);1;1984
15;0.375;MoveWest;(14, 6);;(21, 11);1;1985
15;0.375;MoveWest;(14, 6);;(21, 11);1;1986
15;0.375;MoveWest;(14, 6);;(21, 11);1;1987
15;0.375;MoveWest;(14, 6);;(21, 11);1;1988
15;0.375;MoveWest;(14, 6);;(21, 11);1;1989
15;0.375;MoveWest;(14, 6);;(21, 11);1;1990
15;0.375;MoveWest;(14, 6);;(21, 11);1;1991
15;0.375;MoveWest;(14, 6);;(21, 11);1;1992
15;0.375;MoveWest;(14, 6);;(21, 11);1;1993
15;0.375;MoveWest;(13, 6);;(21, 11);1;1994
15;0.375;MoveWest;(13, 6);;(21, 11);1;1995
15;0.375;MoveWest;(13, 6);;(21, 11);1;1996
15;0.375;MoveWest;(13, 6);;(21, 11);1;1997
15;0.375;MoveWest;(13, 6);;(21, 11);1;1998
15;0.375;MoveWest;(13, 6);;(21, 11);1;1999
15;0.375;MoveWest;(13, 6);;(21, 11);1;2000
15;0.375;MoveWest;(13, 6);;(21, 11);1;2001
15;0.375;MoveWest;(13, 6);;(21, 11);1;2002
15;0.375;MoveWest;(12, 6);;(21, 11);1;2003
15;0.375;MoveWest;(12, 6);;(21, 11);1;2004
15;0.375;MoveWest;(12, 6);;(21, 11);1;2005
15;0.375;MoveWest;(12, 6);;(21, 11);1;2006
15;0.375;MoveWest;(12, 6);;(21, 11);1;2007
15;0.375;MoveWest;(12, 6);;(21, 11);1;2008
15;0.375;MoveWest;(12, 6);;(21, 11);1;2009
15;0.375;MoveWest;(12, 6);;(21, 11);1;2010
15;0.375;MoveWest;(12, 6);;(21, 11);1;2011
15;0.375;MoveWest;(12, 6);;(21, 11);1;2012
15;0.375;MoveWest;(12, 6);;(21, 11);1;2013
15;0.375;MoveWest;(12, 6);;(21, 11);1;2014
15;0.375;MoveWest;(12, 6);;(21, 11);1;2015
15;0.375;MoveWest;(12, 6);;(21, 11);1;2016
15;0.375;MoveWest;(11, 6);;(21, 11);1;2017
15;0.375;MoveWest;(11, 6);;(21, 11);1;2018
15;0.375;MoveWest;(11, 6);;(21, 11);1;2019
15;0.375;MoveWest;(11, 6);;(21, 11);1;2020
15;0.375;MoveWest;(11, 6);;(21, 11);1;2021
15;0.375;MoveWest;(11, 6);;(21, 11);1;2022
15;0.375;MoveWest;(11, 6);;(21, 11);1;2023
15;0.375;MoveWest;(11, 6);;(21, 11);1;2024
15;0.375;MoveWest;(11, 6);;(21, 11);1;2025
15;0.375;MoveWest;(11, 6);;(21, 11);1;2026
15;0.375;MoveWest;(11, 6);;(21, 11);1;2027
15;0.375;MoveWest;(11, 6);;(21, 11);1;2028
15;0.375;MoveWest;(11, 6);;(21, 11);1;2029
15;0.375;MoveWest;(11, 6);;(21, 11);1;2030
15;0.375;MoveWest;(10, 6);;(21, 11);1;2031
15;0.375;MoveWest;(10, 6);;(21, 11);1;2032
15;0.375;MoveWest;(10, 6);;(21, 11);1;2033
15;0.375;MoveWest;(10, 6);;(21, 11);1;2034
15;0.375;MoveWest;(10, 6);;(21, 11);1;2035
15;0.375;MoveWest;(10, 6);;(21, 11);1;2036
15;0.375;MoveWest;(10, 6);;(21, 11);1;2037
15;0.375;MoveWest;(10, 6);;(21, 11);1;2038
15;0.375;MoveWest;(10, 6);;(21, 11);1;2039
15;0.375;MoveWest;(10, 6);;(21, 11);1;2040
15;0.375;MoveWest;(10, 6);;(21, 11);1;2041
15;0.375;MoveWest;(10, 6);;(21, 11);1;2042
15;0.375;MoveWest;(10, 6);;(21, 11);1;2043
15;0.375;MoveWest;(10, 6);;(21, 11);1;2044
15;0.375;MoveWest;(9, 6);;(21, 11);1;2045
15;0.375;MoveWest;(9, 6);;(21, 11);1;2046
15;0.375;MoveWest;(9, 6);;(21, 11);1;2047
15;0.375;MoveWest;(9, 6);;(21, 11);1;2048
15;0.375;MoveWest;(9, 6);;(21, 11);1;2049
15;0.375;MoveWest;(9, 6);;(21, 11);1;2050
15;0.375;MoveWest;(9, 6);;(21, 11);1;2051
15;0.375;MoveWest;(9, 6);;(21, 11);1;2052
15;0.375;MoveWest;(9, 6);;(21, 11);1;2053
15;0.375;MoveWest;(8, 6);;(21, 11);1;2054
15;0.375;MoveWest;(8, 6);;(21, 11);1;2055
15;0.375;MoveWest;(8, 6);;(21, 11);1;2056
15;0.375;MoveWest;(8, 6);;(21, 11);1;2057
15;0.375;MoveWest;(8, 6);;(21, 11);1;2058
15;0.375;MoveWest;(8, 6);;(21, 11);1;2059
15;0.375;MoveWest;(8, 6);;(21, 11);1;2060
15;0.375;MoveWest;(8, 6);;(21, 11);1;2061
15;0.375;MoveWest;(8, 6);;(21, 11);1;2062
15;0.375;MoveWest;(7, 6);;(21, 11);1;2063
15;0.375;MoveWest;(7, 6);;(21, 11);1;2064
15;0.375;MoveWest;(7, 6);;(21, 11);1;2065
15;0.375;MoveWest;(7, 6);;(21, 11);1;2066
15;0.375;MoveWest;(7, 6);;(21, 11);1;2067
15;0.375;MoveWest;(7, 6);;(21, 11);1;2068
15;0.375;MoveWest;(7, 6);;(21, 11);1;2069
15;0.375;MoveWest;(7, 6);;(21, 11);1;2070
15;0.375;MoveWest;(7, 6);;(21, 11);1;2071
15;0.375;MoveWest;(6, 6);;(21, 11);1;2072
15;0.375;MoveWest;(6, 6);;(21, 11);1;2073
15;0.375;MoveWest;(6, 6);;(21, 11);1;2074
